sample_id,location_id,patch_id,ndvi_2019,ndvi_2021,ndvi_2023,d01,d12,d02,label,path,split
392,manila_01,6,0.0709854736924171,0.0380423665046691,0.1616202294826507,-0.0329431071877479,0.1235778629779815,0.0906347557902336,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000392.npz,train
393,manila_01,7,0.0628148764371872,0.0513544008135795,0.2534047961235046,-0.0114604756236076,0.202050395309925,0.1905899196863174,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000393.npz,train
394,manila_01,8,0.0855339169502258,0.0770879536867141,0.1035784035921096,-0.0084459632635116,0.0264904499053955,0.0180444866418838,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000394.npz,train
395,manila_01,9,0.1267251074314117,0.0765529796481132,0.144056886434555,-0.0501721277832984,0.0675039067864418,0.0173317790031433,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000395.npz,train
396,manila_01,10,0.0081498902291059,0.1468706279993057,0.2091052234172821,0.1387207377701997,0.0622345954179763,0.2009553331881761,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000396.npz,train
397,manila_01,11,0.012012654915452,0.130543440580368,0.2744092941284179,0.118530785664916,0.1438658535480499,0.2623966392129659,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000397.npz,train
398,manila_01,12,0.1755067706108093,0.1347621977329254,0.2078149616718292,-0.0407445728778839,0.0730527639389038,0.0323081910610199,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000398.npz,train
399,manila_01,13,0.1353308856487274,0.1518456637859344,0.197508230805397,0.016514778137207,0.0456625670194625,0.0621773451566696,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000399.npz,train
400,manila_01,14,0.1139413863420486,0.1258356869220733,0.1894530951976776,0.0118943005800247,0.0636174082756042,0.0755117088556289,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000400.npz,train
401,manila_01,15,0.0330165699124336,0.1619687378406524,0.210286408662796,0.1289521679282188,0.0483176708221435,0.1772698387503624,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000401.npz,train
402,melbourne_01,0,0.4129320979118347,0.4763020873069763,0.5117080211639404,0.0633699893951416,0.0354059338569641,0.0987759232521057,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000402.npz,train
403,melbourne_01,1,0.3752400279045105,0.4320981800556183,0.4809612333774566,0.0568581521511077,0.0488630533218383,0.1057212054729461,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000403.npz,train
404,melbourne_01,2,0.2908774018287658,0.3509196937084198,0.4282193183898926,0.0600422918796539,0.0772996246814727,0.1373419165611267,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000404.npz,train
405,melbourne_01,3,0.303400456905365,0.3547974824905395,0.4301576912403106,0.0513970255851745,0.0753602087497711,0.1267572343349456,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000405.npz,train
406,melbourne_01,4,0.3971491158008575,0.4828806817531585,0.5138386487960815,0.085731565952301,0.0309579670429229,0.116689532995224,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000406.npz,train
407,melbourne_01,5,0.3143749833106994,0.3474145829677582,0.4327380061149597,0.0330395996570587,0.0853234231472015,0.1183630228042602,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000407.npz,train
408,melbourne_01,6,0.313717782497406,0.3935664892196655,0.4731999337673187,0.0798487067222595,0.0796334445476532,0.1594821512699127,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000408.npz,train
409,melbourne_01,7,0.3160732090473175,0.3734000921249389,0.4628045856952667,0.0573268830776214,0.0894044935703277,0.1467313766479492,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000409.npz,train
410,melbourne_01,8,0.4431170225143432,0.5475773215293884,0.5873631238937378,0.1044602990150451,0.0397858023643493,0.1442461013793945,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000410.npz,train
411,melbourne_01,9,0.4132750332355499,0.5105611085891724,0.5744380354881287,0.0972860753536224,0.0638769268989563,0.1611630022525787,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000411.npz,train
412,melbourne_01,10,0.4336170852184295,0.5507723093032837,0.6222624778747559,0.1171552240848541,0.0714901685714721,0.1886453926563263,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000412.npz,train
413,melbourne_01,11,0.4766347110271454,0.536194384098053,0.569461464881897,0.0595596730709075,0.0332670807838439,0.0928267538547515,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000413.npz,train
414,melbourne_01,12,0.3831875920295715,0.4164081215858459,0.5413440465927124,0.0332205295562744,0.1249359250068664,0.1581564545631408,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000414.npz,train
415,melbourne_01,13,0.4071702361106872,0.4441430568695068,0.5712255239486694,0.0369728207588195,0.1270824670791626,0.1640552878379821,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000415.npz,train
416,melbourne_01,14,0.3250673413276672,0.3693838715553283,0.4812910556793213,0.0443165302276611,0.1119071841239929,0.156223714351654,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000416.npz,train
417,melbourne_01,15,0.4672937989234924,0.5200381278991699,0.6108296513557434,0.0527443289756774,0.0907915234565734,0.1435358524322509,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000417.npz,train
418,mexico_01,0,0.6736775636672974,0.6671978831291199,0.4445770978927612,-0.0064796805381774,-0.2226207852363586,-0.2291004657745361,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000418.npz,train
419,mexico_01,1,0.7298919558525085,0.6687857508659363,0.3086934685707092,-0.0611062049865722,-0.360092282295227,-0.4211984872817993,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000419.npz,train
420,mexico_01,2,0.7265522480010986,0.7044824361801147,0.3953739106655121,-0.0220698118209838,-0.3091085255146026,-0.3311783373355865,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000420.npz,train
421,mexico_01,3,0.667339026927948,0.6564730405807495,0.2985321879386902,-0.0108659863471984,-0.3579408526420593,-0.3688068389892578,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000421.npz,train
422,mexico_01,4,0.7193918228149414,0.6152744293212891,0.674202024936676,-0.1041173934936523,0.0589275956153869,-0.0451897978782653,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000422.npz,train
423,mexico_01,5,0.7329847812652588,0.7729347944259644,0.6210935115814209,0.0399500131607055,-0.1518412828445434,-0.1118912696838378,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000423.npz,train
424,mexico_01,6,0.7181106209754944,0.728439211845398,0.3342400789260864,0.0103285908699035,-0.3941991329193115,-0.3838705420494079,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000424.npz,train
425,mexico_01,7,0.7060936093330383,0.7045202851295471,0.3589478731155395,-0.0015733242034912,-0.3455724120140075,-0.3471457362174988,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000425.npz,train
426,mexico_01,8,0.7580960988998413,0.4928056895732879,0.7532321214675903,-0.2652904093265533,0.2604264318943023,-0.0048639774322509,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000426.npz,train
427,mexico_01,9,0.7817556858062744,0.440699428319931,0.737773060798645,-0.3410562574863434,0.297073632478714,-0.0439826250076293,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000427.npz,train
428,mexico_01,10,0.7412388920783997,0.5294882655143738,0.4406963586807251,-0.2117506265640258,-0.0887919068336486,-0.3005425333976745,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000428.npz,train
429,mexico_01,11,0.7362236976623535,0.5927796363830566,0.3932982683181762,-0.1434440612792968,-0.1994813680648803,-0.3429254293441772,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000429.npz,train
430,mexico_01,12,0.7847756147384644,0.4004850089550018,0.7389885783195496,-0.3842906057834625,0.3385035693645477,-0.0457870364189147,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000430.npz,train
431,mexico_01,13,0.769625723361969,0.5828927755355835,0.7059416174888611,-0.1867329478263855,0.1230488419532775,-0.0636841058731079,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000431.npz,train
432,mexico_01,14,0.7331659197807312,0.6667124629020691,0.5240983366966248,-0.0664534568786621,-0.1426141262054443,-0.2090675830841064,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000432.npz,train
433,mexico_01,15,0.73732990026474,0.5102919340133667,0.4924339950084686,-0.2270379662513733,-0.017857939004898,-0.2448959052562713,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000433.npz,train
434,miami_01,0,0.5051713585853577,0.6267541646957397,0.625602126121521,0.121582806110382,-0.0011520385742187,0.1204307675361633,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000434.npz,train
435,miami_01,1,0.4578361809253692,0.5148348212242126,0.5774778127670288,0.0569986402988433,0.0626429915428161,0.1196416318416595,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000435.npz,train
436,miami_01,2,0.5752667188644409,0.5959761738777161,0.5946645736694336,0.0207094550132751,-0.0013116002082824,0.0193978548049926,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000436.npz,train
437,miami_01,3,0.4644075036048889,0.5972598791122437,0.5330548286437988,0.1328523755073547,-0.0642050504684448,0.0686473250389099,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000437.npz,train
438,miami_01,4,0.5578707456588745,0.5892135500907898,0.5221561193466187,0.0313428044319152,-0.0670574307441711,-0.0357146263122558,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000438.npz,train
439,miami_01,5,0.4709007740020752,0.5262711048126221,0.4781290888786316,0.0553703308105468,-0.0481420159339904,0.0072283148765563,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000439.npz,train
440,miami_01,6,0.6429151892662048,0.6353663802146912,0.6101934313774109,-0.0075488090515136,-0.0251729488372802,-0.0327217578887939,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000440.npz,train
441,miami_01,7,0.415409505367279,0.5982816219329834,0.5552752614021301,0.1828721165657043,-0.0430063605308532,0.139865756034851,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000441.npz,train
442,miami_01,8,0.6269069314002991,0.6519597768783569,0.6720219850540161,0.0250528454780578,0.0200622081756591,0.045115053653717,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000442.npz,train
443,miami_01,9,0.5898643136024475,0.6537548303604126,0.6167289614677429,0.063890516757965,-0.0370258688926696,0.0268646478652954,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000443.npz,train
444,miami_01,10,0.5366251468658447,0.4262215495109558,0.5548773407936096,-0.1104035973548889,0.1286557912826538,0.0182521939277648,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000444.npz,train
445,miami_01,11,0.3631250858306885,0.3232275545597076,0.591382622718811,-0.0398975312709808,0.2681550681591034,0.2282575368881225,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000445.npz,train
446,miami_01,12,0.5902359485626221,0.635931670665741,0.4828977286815643,0.0456957221031188,-0.1530339419841766,-0.1073382198810577,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000446.npz,train
447,miami_01,13,0.5718964338302612,0.6153383851051331,0.6068192720413208,0.0434419512748718,-0.0085191130638122,0.0349228382110595,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000447.npz,train
448,miami_01,14,0.4837532639503479,0.4621914625167846,0.4724012017250061,-0.0215618014335632,0.0102097392082214,-0.0113520622253417,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000448.npz,train
449,miami_01,15,0.2966650426387787,0.4250683784484863,0.3959277272224426,0.1284033358097076,-0.0291406512260437,0.0992626845836639,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000449.npz,train
450,moscow_01,0,0.5083645582199097,0.5119531750679016,0.8495365977287292,0.0035886168479919,0.3375834226608276,0.3411720395088196,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000450.npz,train
451,moscow_01,1,0.8352158069610596,0.8489072322845459,0.8358952403068542,0.0136914253234863,-0.0130119919776916,0.0006794333457946,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000451.npz,train
452,moscow_01,2,0.8653967976570129,0.8793590664863586,0.7399420142173767,0.0139622688293457,-0.1394170522689819,-0.1254547834396362,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000452.npz,train
453,moscow_01,3,0.8745090961456299,0.8848114609718323,0.8370527625083923,0.0103023648262023,-0.0477586984634399,-0.0374563336372375,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000453.npz,train
454,moscow_01,4,0.7696165442466736,0.7680360674858093,,-0.0015804767608642,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000454.npz,train
455,moscow_01,5,0.7530492544174194,0.7454949617385864,,-0.007554292678833,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000455.npz,train
456,moscow_01,6,0.7928950190544128,0.7977416515350342,,0.0048466324806213,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000456.npz,train
457,moscow_01,7,0.7334465980529785,0.7372797727584839,,0.0038331747055053,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000457.npz,train
458,moscow_01,8,0.7383328080177307,0.7514948844909668,,0.013162076473236,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000458.npz,train
459,moscow_01,9,0.5558159351348877,0.5661960244178772,,0.0103800892829895,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000459.npz,train
460,moscow_01,10,0.3415546417236328,0.352947473526001,,0.0113928318023681,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000460.npz,train
461,moscow_01,11,0.4027462303638458,0.4167926609516144,,0.0140464305877685,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000461.npz,train
462,moscow_01,12,0.5750021934509277,0.5779851675033569,,0.0029829740524291,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000462.npz,train
463,moscow_01,13,0.4479488730430603,0.4601613879203796,,0.0122125148773193,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000463.npz,train
464,moscow_01,14,0.4522839784622192,0.468728631734848,,0.0164446532726287,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000464.npz,train
465,moscow_01,15,0.5664170980453491,0.565262496471405,,-0.001154601573944,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000465.npz,train
466,mumbai_01,0,0.0150194652378559,-0.1735811680555343,0.3603261113166809,-0.1886006332933902,0.5339072793722153,0.345306646078825,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000466.npz,train
467,mumbai_01,1,-0.011882240884006,-0.3423004448413849,0.3337583541870117,-0.3304182039573788,0.6760587990283966,0.3456405950710177,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000467.npz,train
468,mumbai_01,2,-0.0106546310707926,-0.1946893632411956,0.2775628864765167,-0.184034732170403,0.4722522497177124,0.2882175175473094,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000468.npz,train
469,mumbai_01,3,-0.0032944181002676,-0.1407005786895752,0.1498057544231414,-0.1374061605893075,0.2905063331127167,0.1531001725234091,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000469.npz,train
470,mumbai_01,4,0.008554819971323,-0.1500151604413986,0.3317269682884216,-0.1585699804127216,0.4817421287298202,0.3231721483170986,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000470.npz,train
471,mumbai_01,5,-0.0121442414820194,-0.2466870993375778,0.3321250081062317,-0.2345428578555584,0.5788121074438095,0.3442692495882511,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000471.npz,train
472,mumbai_01,6,-0.0102863125503063,-0.2551603615283966,0.3510873317718506,-0.2448740489780903,0.6062476933002472,0.3613736443221569,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000472.npz,train
473,mumbai_01,7,0.0005466024158522,-0.2000215351581573,0.2684203684329986,-0.2005681375740096,0.468441903591156,0.2678737660171464,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000473.npz,train
474,mumbai_01,8,0.009916297160089,-0.1352559477090835,0.3479626774787903,-0.1451722448691725,0.4832186251878738,0.3380463803187012,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000474.npz,train
475,mumbai_01,9,-0.0094201667234301,-0.3062235713005066,0.3268614113330841,-0.2968034045770764,0.6330849826335907,0.3362815780565142,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000475.npz,train
476,mumbai_01,10,-0.0066064107231795,-0.1480996310710907,0.2505282461643219,-0.1414932203479111,0.3986278772354126,0.2571346568875015,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000476.npz,train
477,mumbai_01,11,0.0052360915578901,-0.3254850804805755,0.3175263702869415,-0.3307211720384657,0.6430114507675171,0.3122902787290513,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000477.npz,train
478,mumbai_01,12,,,0.3734365403652191,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000478.npz,train
479,mumbai_01,13,,,0.4120306372642517,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000479.npz,train
480,mumbai_01,14,,,0.2879781126976013,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000480.npz,train
481,mumbai_01,15,,,0.2558801174163818,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000481.npz,train
482,nairobi_01,0,0.7347373962402344,0.6575772762298584,0.6713099479675293,-0.0771601200103759,0.0137326717376708,-0.063427448272705,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000482.npz,train
483,nairobi_01,1,0.6515297293663025,0.5661727786064148,0.5886723399162292,-0.0853569507598877,0.0224995613098144,-0.0628573894500732,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000483.npz,train
484,nairobi_01,2,0.6713776588439941,0.5254859924316406,0.591988205909729,-0.1458916664123535,0.0665022134780883,-0.0793894529342651,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000484.npz,train
485,nairobi_01,3,0.6214003562927246,0.4834712743759155,0.5515916347503662,-0.137929081916809,0.0681203603744506,-0.0698087215423584,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000485.npz,train
486,nairobi_01,4,0.6977577209472656,0.6574593186378479,0.6824179291725159,-0.0402984023094177,0.0249586105346679,-0.0153397917747497,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000486.npz,train
487,nairobi_01,5,0.6407852172851562,0.5533965826034546,0.5864603519439697,-0.0873886346817016,0.0330637693405151,-0.0543248653411865,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000487.npz,train
488,nairobi_01,6,0.5891869068145752,0.5016028881072998,0.567215621471405,-0.0875840187072753,0.0656127333641052,-0.0219712853431701,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000488.npz,train
489,nairobi_01,7,0.6152551174163818,0.4912458658218384,0.548093855381012,-0.1240092515945434,0.0568479895591735,-0.0671612620353698,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000489.npz,train
490,nairobi_01,8,0.6961220502853394,0.6117734909057617,0.6959818601608276,-0.0843485593795776,0.0842083692550659,-0.0001401901245117,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000490.npz,train
491,nairobi_01,9,0.6024581789970398,0.5132733583450317,0.5545183420181274,-0.089184820652008,0.0412449836730957,-0.0479398369789123,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000491.npz,train
492,nairobi_01,10,0.6249103546142578,0.5179033279418945,0.5492138862609863,-0.1070070266723632,0.0313105583190918,-0.0756964683532714,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000492.npz,train
493,nairobi_01,11,0.6664530038833618,0.5139520168304443,0.6348820924758911,-0.1525009870529174,0.1209300756454467,-0.0315709114074707,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000493.npz,train
494,nairobi_01,12,0.6990543603897095,0.5419961214065552,0.6805179715156555,-0.1570582389831543,0.1385218501091003,-0.0185363888740539,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000494.npz,train
495,nairobi_01,13,0.6796602606773376,0.5038919448852539,0.6244628429412842,-0.1757683157920837,0.1205708980560302,-0.0551974177360534,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000495.npz,train
496,nairobi_01,14,0.5995742678642273,0.4385551810264587,0.5334786176681519,-0.1610190868377685,0.0949234366416931,-0.0660956501960754,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000496.npz,train
497,nairobi_01,15,0.6952501535415649,0.475290834903717,0.6489186882972717,-0.2199593186378479,0.1736278533935547,-0.0463314652442932,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000497.npz,train
498,nyc_01,0,0.1844110786914825,0.1886049509048462,0.2021094113588333,0.0041938722133636,0.0135044604539871,0.0176983326673507,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000498.npz,train
499,nyc_01,1,0.2349372804164886,0.2397986650466919,0.2526087760925293,0.0048613846302032,0.0128101110458374,0.0176714956760406,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000499.npz,train
500,nyc_01,2,0.1358710527420044,0.1337971985340118,0.1519281864166259,-0.0020738542079925,0.0181309878826141,0.0160571336746215,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000500.npz,train
501,nyc_01,3,0.3060780763626098,0.2623032331466675,0.2381971478462219,-0.0437748432159423,-0.0241060853004455,-0.0678809285163879,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000501.npz,train
502,nyc_01,4,0.213258147239685,0.2118132412433624,0.230423629283905,-0.0014449059963226,0.0186103880405426,0.0171654820442199,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000502.npz,train
503,nyc_01,5,0.1357767581939697,0.0559627674520015,-0.2832227647304535,-0.0798139907419681,-0.339185532182455,-0.4189995229244232,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000503.npz,train
504,nyc_01,6,0.0535963363945484,-0.6895248889923096,-1.1476911306381226,-0.743121225386858,-0.458166241645813,-1.201287467032671,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000504.npz,train
505,nyc_01,7,-0.072267860174179,-0.5729103088378906,-0.9613454937934875,-0.5006424486637115,-0.3884351849555969,-0.8890776336193085,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000505.npz,train
506,nyc_01,8,0.1774085611104965,0.0756627991795539,0.0976340174674987,-0.1017457619309425,0.0219712182879447,-0.0797745436429977,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000506.npz,train
507,nyc_01,9,0.1661844849586486,0.1380398273468017,0.167743295431137,-0.0281446576118469,0.0297034680843353,0.0015588104724884,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000507.npz,train
508,nyc_01,10,0.0620910227298736,0.1994048953056335,-0.7919952273368835,0.1373138725757599,-0.9914001226425172,-0.8540862500667572,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_triplet_2019_2021_2023/samples/0000508.npz,train
