sample_id,location_id,patch_id,year_a,year_b,ndvi_a,ndvi_b,delta_ndvi,label,path,split
292,johannesburg_01,8,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000292.npz,train
293,johannesburg_01,9,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000293.npz,train
294,johannesburg_01,12,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000294.npz,train
295,johannesburg_01,13,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000295.npz,train
296,kolkata_01,0,2019,2023,0.306410014629364,0.344954639673233,0.038544625043869,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000296.npz,test
297,kolkata_01,1,2019,2023,0.4529382586479187,0.4210270345211029,-0.0319112241268157,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000297.npz,test
298,kolkata_01,2,2019,2023,0.4162982702255249,0.440631628036499,0.0243333578109741,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000298.npz,test
299,kolkata_01,3,2019,2023,0.4205532968044281,0.4808632731437683,0.0603099763393402,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000299.npz,test
300,kolkata_01,4,2019,2023,-0.070729374885559,0.0020479022059589,0.072777277091518,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000300.npz,test
301,kolkata_01,5,2019,2023,0.3379552364349365,0.3526842594146728,0.0147290229797363,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000301.npz,test
302,kolkata_01,6,2019,2023,0.3848874270915985,0.4024091362953186,0.01752170920372,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000302.npz,test
303,kolkata_01,7,2019,2023,0.475648820400238,0.4723174571990967,-0.0033313632011413,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000303.npz,test
304,kolkata_01,8,2019,2023,-0.0417634584009647,0.0319229960441589,0.0736864544451236,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000304.npz,test
305,kolkata_01,9,2019,2023,-0.1494001597166061,-0.070714920759201,0.078685238957405,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000305.npz,test
306,kolkata_01,10,2019,2023,0.0400327295064926,0.1325077712535858,0.0924750417470932,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000306.npz,test
307,kolkata_01,11,2019,2023,0.3995412588119507,0.3936421275138855,-0.0058991312980651,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000307.npz,test
308,kolkata_01,12,2019,2023,0.3741376399993896,0.4109063446521759,0.0367687046527862,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000308.npz,test
309,kolkata_01,13,2019,2023,0.0349723175168037,0.0949992686510086,0.0600269511342048,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000309.npz,test
310,kolkata_01,14,2019,2023,0.0034977495670318,0.0494297407567501,0.0459319911897182,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000310.npz,test
311,kolkata_01,15,2019,2023,-0.0202985182404518,0.0366632640361785,0.0569617822766304,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000311.npz,test
312,la_01,0,2019,2023,0.0758395716547966,0.0398827493190765,-0.03595682233572,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000312.npz,train
313,la_01,1,2019,2023,0.0499652922153472,0.2425659596920013,0.192600667476654,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000313.npz,train
314,la_01,2,2019,2023,0.0861686989665031,0.1006853953003883,0.0145166963338851,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000314.npz,train
315,la_01,3,2019,2023,0.11245609074831,0.0428330525755882,-0.0696230381727218,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000315.npz,train
316,la_01,4,2019,2023,-0.1869688481092453,0.0649245455861091,0.2518933936953544,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000316.npz,train
317,la_01,5,2019,2023,-0.8098744750022888,0.2682274580001831,1.078101933002472,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000317.npz,train
318,la_01,6,2019,2023,-0.045960433781147,0.2384125143289566,0.2843729481101036,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000318.npz,train
319,la_01,7,2019,2023,-0.4860698580741882,0.156567245721817,0.6426371037960052,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000319.npz,train
320,la_01,8,2019,2023,-1.406569242477417,0.3018436729907989,1.708412915468216,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000320.npz,train
321,la_01,9,2019,2023,-1.8067368268966677,0.3094946146011352,2.1162314414978027,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000321.npz,train
322,la_01,10,2019,2023,-1.7681212425231934,0.3013899624347687,2.069511204957962,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000322.npz,train
323,la_01,11,2019,2023,-1.3709672689437866,0.2635610103607178,1.6345282793045044,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000323.npz,train
324,la_01,12,2019,2023,-1.392942190170288,0.1652207821607589,1.558162972331047,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000324.npz,train
325,la_01,13,2019,2023,-1.678683876991272,0.3311872184276581,2.00987109541893,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000325.npz,train
326,la_01,14,2019,2023,-2.356826066970825,0.3724346160888672,2.7292606830596924,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000326.npz,train
327,la_01,15,2019,2023,-2.0480597019195557,0.2094107121229171,2.257470414042473,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000327.npz,train
328,lagos_01,0,2019,2023,0.6728705763816833,0.4439006745815277,-0.2289699018001556,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000328.npz,train
329,lagos_01,1,2019,2023,0.5371379852294922,0.2965917885303497,-0.2405461966991424,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000329.npz,train
330,lagos_01,2,2019,2023,0.5967944860458374,0.5710964798927307,-0.0256980061531066,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000330.npz,train
331,lagos_01,3,2019,2023,0.4481014609336853,0.4728540182113647,0.0247525572776794,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000331.npz,train
332,lagos_01,4,2019,2023,0.6093589067459106,0.385723203420639,-0.2236357033252716,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000332.npz,train
333,lagos_01,5,2019,2023,0.6017303466796875,0.4857010245323181,-0.1160293221473693,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000333.npz,train
334,lagos_01,6,2019,2023,0.6899867653846741,0.4955815076828003,-0.1944052577018737,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000334.npz,train
335,lagos_01,7,2019,2023,0.6029569506645203,0.5456289649009705,-0.0573279857635498,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000335.npz,train
336,lagos_01,8,2019,2023,0.7734746932983398,0.5767302513122559,-0.1967444419860839,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000336.npz,train
337,lagos_01,9,2019,2023,0.7494442462921143,0.6116431951522827,-0.1378010511398315,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000337.npz,train
338,lagos_01,10,2019,2023,0.7353136539459229,0.571415901184082,-0.1638977527618408,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000338.npz,train
339,lagos_01,11,2019,2023,0.4765694737434387,0.6134317517280579,0.1368622779846191,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000339.npz,train
340,lagos_01,12,2019,2023,0.8166812658309937,0.581203818321228,-0.2354774475097656,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000340.npz,train
341,lagos_01,13,2019,2023,0.6085824966430664,0.567118763923645,-0.0414637327194213,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000341.npz,train
342,lagos_01,14,2019,2023,0.5491591691970825,0.5657931566238403,0.0166339874267578,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000342.npz,train
343,lagos_01,15,2019,2023,0.6692832708358765,0.5716924071311951,-0.0975908637046814,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000343.npz,train
344,lima_01,0,2019,2023,-0.1460143774747848,-0.0114099383354187,0.1346044391393661,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000344.npz,test
345,lima_01,1,2019,2023,-0.1310022175312042,-0.0091522373259067,0.1218499802052974,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000345.npz,test
346,lima_01,2,2019,2023,-0.1355658918619156,-0.0068769296631217,0.1286889621987939,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000346.npz,test
347,lima_01,3,2019,2023,-0.1396700292825698,-0.0069296834990382,0.1327403457835316,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000347.npz,test
348,lima_01,4,2019,2023,-0.1848987638950348,-0.0122928470373153,0.1726059168577194,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000348.npz,test
349,lima_01,5,2019,2023,-0.131724327802658,-0.0120995268225669,0.1196248009800911,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000349.npz,test
350,lima_01,6,2019,2023,-0.1312592029571533,0.0033621264155954,0.1346213293727487,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000350.npz,test
351,lima_01,7,2019,2023,-0.1422281265258789,-0.0056242365390062,0.1366038899868726,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000351.npz,test
352,lima_01,8,2019,2023,-0.1712503731250763,-0.0121134687215089,0.1591369044035673,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000352.npz,test
353,lima_01,9,2019,2023,-0.1333541423082351,-0.0137944174930453,0.1195597248151898,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000353.npz,test
354,lima_01,10,2019,2023,-0.1255176961421966,-0.0148433065041899,0.1106743896380066,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000354.npz,test
355,lima_01,11,2019,2023,-0.1420265883207321,0.0003669916186481,0.1423935799393803,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000355.npz,test
356,lima_01,12,2019,2023,-0.175840675830841,-0.0105661936104297,0.1652744822204113,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000356.npz,test
357,lima_01,13,2019,2023,-0.1330510377883911,-0.0127996951341629,0.1202513426542282,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000357.npz,test
358,lima_01,14,2019,2023,-0.131950169801712,-0.0121348807588219,0.11981528904289,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000358.npz,test
359,lima_01,15,2019,2023,-0.1313666105270385,0.0103593133389949,0.1417259238660335,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000359.npz,test
360,london_01,0,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000360.npz,train
361,london_01,1,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000361.npz,train
362,london_01,2,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000362.npz,train
363,london_01,3,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000363.npz,train
364,london_01,4,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000364.npz,train
365,london_01,5,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000365.npz,train
366,london_01,6,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000366.npz,train
367,london_01,7,2019,2023,,,,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000367.npz,train
368,london_01,8,2019,2023,0.6252422332763672,0.6351726055145264,0.0099303722381591,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000368.npz,train
369,london_01,9,2019,2023,0.5371832847595215,0.6945593357086182,0.1573760509490966,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000369.npz,train
370,london_01,10,2019,2023,0.4969874918460846,0.785279393196106,0.2882919013500213,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000370.npz,train
371,london_01,11,2019,2023,0.7122945785522461,0.6812214851379395,-0.0310730934143066,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000371.npz,train
372,london_01,12,2019,2023,0.5090235471725464,0.8076791763305664,0.29865562915802,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000372.npz,train
373,london_01,13,2019,2023,0.4935944080352783,0.7783335447311401,0.2847391366958618,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000373.npz,train
374,london_01,14,2019,2023,0.5818113088607788,0.7286502122879028,0.146838903427124,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000374.npz,train
375,london_01,15,2019,2023,0.4490107297897339,0.7799320220947266,0.3309212923049927,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000375.npz,train
376,madrid_01,0,2019,2023,0.1452902853488922,0.1670596897602081,0.0217694044113159,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000376.npz,train
377,madrid_01,1,2019,2023,0.1485629677772522,0.1827717125415802,0.034208744764328,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000377.npz,train
378,madrid_01,2,2019,2023,0.1733257323503494,0.2018046230077743,0.0284788906574249,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000378.npz,train
379,madrid_01,3,2019,2023,0.152979701757431,0.1784513145685196,0.0254716128110885,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000379.npz,train
380,madrid_01,4,2019,2023,0.1754204630851745,0.1954215914011001,0.0200011283159255,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000380.npz,train
381,madrid_01,5,2019,2023,0.1615281552076339,0.2087815701961517,0.0472534149885177,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000381.npz,train
382,madrid_01,6,2019,2023,0.1380805224180221,0.1871001124382019,0.0490195900201797,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000382.npz,train
383,madrid_01,7,2019,2023,0.214836299419403,0.2478352636098861,0.032998964190483,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000383.npz,train
384,madrid_01,8,2019,2023,0.20297172665596,0.2377122044563293,0.0347404778003692,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000384.npz,train
385,madrid_01,9,2019,2023,0.1480963081121444,0.1921688914299011,0.0440725833177566,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000385.npz,train
386,madrid_01,10,2019,2023,0.1381703317165374,0.1912703663110733,0.0531000345945358,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000386.npz,train
387,madrid_01,11,2019,2023,0.1472641229629516,0.173962116241455,0.0266979932785034,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000387.npz,train
388,madrid_01,12,2019,2023,0.1599255204200744,0.2019381821155548,0.0420126616954803,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000388.npz,train
389,madrid_01,13,2019,2023,0.1378801763057708,0.1786801218986511,0.0407999455928802,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000389.npz,train
390,madrid_01,14,2019,2023,0.1689235866069793,0.2271863222122192,0.0582627356052398,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000390.npz,train
391,madrid_01,15,2019,2023,0.1295414865016937,0.1653726398944854,0.0358311533927917,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000391.npz,train
392,manila_01,0,2019,2023,0.1143427118659019,0.1238990649580955,0.0095563530921936,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000392.npz,train
393,manila_01,1,2019,2023,0.0738414078950882,0.1526433080434799,0.0788019001483917,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000393.npz,train
394,manila_01,2,2019,2023,0.1233749836683273,0.1419854164123535,0.0186104327440261,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000394.npz,train
395,manila_01,3,2019,2023,0.1348737478256225,0.3244152069091797,0.1895414590835571,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000395.npz,train
396,manila_01,4,2019,2023,0.1206749826669693,0.1511153280735016,0.0304403454065322,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000396.npz,train
397,manila_01,5,2019,2023,0.0116050848737359,0.1068408712744712,0.0952357864007353,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000397.npz,train
398,manila_01,6,2019,2023,0.0709854736924171,0.1616202294826507,0.0906347557902336,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000398.npz,train
399,manila_01,7,2019,2023,0.0628148764371872,0.2534047961235046,0.1905899196863174,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000399.npz,train
400,manila_01,8,2019,2023,0.0855339169502258,0.1035784035921096,0.0180444866418838,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000400.npz,train
401,manila_01,9,2019,2023,0.1267251074314117,0.144056886434555,0.0173317790031433,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000401.npz,train
402,manila_01,10,2019,2023,0.0081498902291059,0.2091052234172821,0.2009553331881761,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000402.npz,train
403,manila_01,11,2019,2023,0.012012654915452,0.2744092941284179,0.2623966392129659,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000403.npz,train
404,manila_01,12,2019,2023,0.1755067706108093,0.2078149616718292,0.0323081910610199,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000404.npz,train
405,manila_01,13,2019,2023,0.1353308856487274,0.197508230805397,0.0621773451566696,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000405.npz,train
406,manila_01,14,2019,2023,0.1139413863420486,0.1894530951976776,0.0755117088556289,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000406.npz,train
407,manila_01,15,2019,2023,0.0330165699124336,0.210286408662796,0.1772698387503624,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000407.npz,train
408,melbourne_01,0,2019,2023,0.4129320979118347,0.5117080211639404,0.0987759232521057,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000408.npz,train
409,melbourne_01,1,2019,2023,0.3752400279045105,0.4809612333774566,0.1057212054729461,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000409.npz,train
410,melbourne_01,2,2019,2023,0.2908774018287658,0.4282193183898926,0.1373419165611267,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000410.npz,train
411,melbourne_01,3,2019,2023,0.303400456905365,0.4301576912403106,0.1267572343349456,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000411.npz,train
412,melbourne_01,4,2019,2023,0.3971491158008575,0.5138386487960815,0.116689532995224,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000412.npz,train
413,melbourne_01,5,2019,2023,0.3143749833106994,0.4327380061149597,0.1183630228042602,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000413.npz,train
414,melbourne_01,6,2019,2023,0.313717782497406,0.4731999337673187,0.1594821512699127,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000414.npz,train
415,melbourne_01,7,2019,2023,0.3160732090473175,0.4628045856952667,0.1467313766479492,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000415.npz,train
416,melbourne_01,8,2019,2023,0.4431170225143432,0.5873631238937378,0.1442461013793945,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000416.npz,train
417,melbourne_01,9,2019,2023,0.4132750332355499,0.5744380354881287,0.1611630022525787,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000417.npz,train
418,melbourne_01,10,2019,2023,0.4336170852184295,0.6222624778747559,0.1886453926563263,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000418.npz,train
419,melbourne_01,11,2019,2023,0.4766347110271454,0.569461464881897,0.0928267538547515,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000419.npz,train
420,melbourne_01,12,2019,2023,0.3831875920295715,0.5413440465927124,0.1581564545631408,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000420.npz,train
421,melbourne_01,13,2019,2023,0.4071702361106872,0.5712255239486694,0.1640552878379821,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000421.npz,train
422,melbourne_01,14,2019,2023,0.3250673413276672,0.4812910556793213,0.156223714351654,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000422.npz,train
423,melbourne_01,15,2019,2023,0.4672937989234924,0.6108296513557434,0.1435358524322509,2,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000423.npz,train
424,mexico_01,0,2019,2023,0.6736775636672974,0.4445770978927612,-0.2291004657745361,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000424.npz,train
425,mexico_01,1,2019,2023,0.7298919558525085,0.3086934685707092,-0.4211984872817993,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000425.npz,train
426,mexico_01,2,2019,2023,0.7265522480010986,0.3953739106655121,-0.3311783373355865,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000426.npz,train
427,mexico_01,3,2019,2023,0.667339026927948,0.2985321879386902,-0.3688068389892578,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000427.npz,train
428,mexico_01,4,2019,2023,0.7193918228149414,0.674202024936676,-0.0451897978782653,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000428.npz,train
429,mexico_01,5,2019,2023,0.7329847812652588,0.6210935115814209,-0.1118912696838378,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000429.npz,train
430,mexico_01,6,2019,2023,0.7181106209754944,0.3342400789260864,-0.3838705420494079,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000430.npz,train
431,mexico_01,7,2019,2023,0.7060936093330383,0.3589478731155395,-0.3471457362174988,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000431.npz,train
432,mexico_01,8,2019,2023,0.7580960988998413,0.7532321214675903,-0.0048639774322509,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000432.npz,train
433,mexico_01,9,2019,2023,0.7817556858062744,0.737773060798645,-0.0439826250076293,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000433.npz,train
434,mexico_01,10,2019,2023,0.7412388920783997,0.4406963586807251,-0.3005425333976745,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000434.npz,train
435,mexico_01,11,2019,2023,0.7362236976623535,0.3932982683181762,-0.3429254293441772,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000435.npz,train
436,mexico_01,12,2019,2023,0.7847756147384644,0.7389885783195496,-0.0457870364189147,1,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000436.npz,train
437,mexico_01,13,2019,2023,0.769625723361969,0.7059416174888611,-0.0636841058731079,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000437.npz,train
438,mexico_01,14,2019,2023,0.7331659197807312,0.5240983366966248,-0.2090675830841064,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000438.npz,train
439,mexico_01,15,2019,2023,0.73732990026474,0.4924339950084686,-0.2448959052562713,0,/Users/gabrielnixonraj/Desktop/hls_project/hls_samples_pair_2019_2023/samples/0000439.npz,train
